bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,grade,sqft_above,sqft_basement,yr_renovated,lat,sqft_living15,sqft_lot15,price
4.0,2.75,2700.0,7992.0,2.0,0.0,0.0,3.0,2700.0,0.0,0.0,47.4831,2840.0,7992.0,572000
2.0,2.0,1480.0,804.0,3.0,0.0,0.0,3.0,1480.0,0.0,0.0,47.602,1380.0,7620.0,459000
3.0,2.25,1410.0,905.0,3.0,0.0,0.0,3.0,1410.0,0.0,0.0,47.5818,1510.0,1352.0,529500
4.0,2.5,3135.0,5811.0,2.0,0.0,0.0,3.0,3135.0,0.0,0.0,47.3263,3008.0,5799.0,374500
3.0,2.5,1480.0,1485.0,2.0,0.0,0.0,3.0,1280.0,200.0,0.0,47.6376,1470.0,1277.0,584000
4.0,4.5,4020.0,7620.0,2.0,0.0,0.0,3.0,4020.0,293.1881173594132,0.0,47.6358,1960.0,9520.0,1898000
2.0,2.25,1060.0,1209.0,2.0,0.0,0.0,3.0,940.0,120.0,0.0,47.6369,1300.0,1169.0,505000
2.0,2.5,1950.0,7620.0,3.0,0.0,0.0,3.0,1950.0,0.0,0.0,47.5925,1840.0,1639.0,565000
4.0,2.25,3340.0,5677.0,2.0,0.0,0.0,3.0,3340.0,293.1881173594132,0.0,47.708999999999996,3240.0,5643.0,799000
3.0,2.5,1570.0,1452.0,1.4907683290187075,0.0,0.0,3.0,1240.0,330.0,0.0,47.648,1670.0,1596.0,547000
3.0,2.5,1930.0,6604.0,2.0,0.0,0.0,2.0,1930.0,0.0,0.0,47.4692,910.0,6604.0,550000
3.0,2.0,1590.0,8100.0,1.0,0.0,0.0,2.5,1060.0,530.0,0.0,47.3611,1590.0,8100.0,250000
4.0,4.5,3720.0,7746.0,2.0,0.0,0.0,2.5,3720.0,0.0,0.0,47.7323,3080.0,11067.0,960000
4.0,4.25,4470.0,5884.0,2.0,0.0,1.0,4.0,3230.0,1240.0,0.0,47.6387,2570.0,6000.0,2950000
2.0,1.0,1290.0,1289.0,2.0,0.0,0.0,2.0,1030.0,260.0,0.0,47.6006,1840.0,1332.0,441000
3.0,2.25,1489.0,2800.0,2.0,0.0,0.0,2.0,1489.0,0.0,0.0,47.3454,1840.0,7620.0,265000
3.0,2.5,2075.0,39553.0,1.0,0.0,0.0,2.0,2075.0,0.0,0.0,47.3601,1960.0,9047.0,430000
3.0,2.5,1413.0,3600.0,2.0,0.0,0.0,3.0,1560.0,0.0,0,47.4222,2150.0,3869.0,286800
3.0,2.5,1300.0,1362.0,1.4907683290187075,0.0,0.0,3.0,880.0,420.0,0.0,47.5893,1300.0,7620.0,375000
3.0,3.25,1480.0,983.0,2.0,0.0,0.0,3.0,1180.0,300.0,0.0,47.5555,1330.0,1062.0,312500
4.0,2.75,3320.0,5559.0,2.0,0.0,0.0,3.0,3320.0,0.0,0.0,47.5607,3400.0,6854.0,850000
3.0,2.25,1530.0,1279.0,1.4907683290187075,0.0,0.0,2.0,1116.0,414.0,0.0,47.7035,1320.0,1427.0,390500
3.0,2.5,1180.0,932.0,3.0,0.0,0.0,3.0,1180.0,0.0,0.0,47.5717,1180.0,2632.0,455000
2.0,2.0,1910.0,1303.0,2.0,0.0,0.0,3.0,800.0,390.0,0.0,47.6675,1670.0,2425.0,455000
3.0,2.25,1300.0,1180.0,3.0,0.0,0.0,3.0,1300.0,0.0,0.0,47.6871,1300.0,7620.0,515000
3.0,3.5,1710.0,2212.0,2.0,0.0,0.0,2.0,1400.0,310.0,0.0,47.5459,1840.0,2212.0,362500
3.0,2.5,2390.0,47480.0,2.0,0.0,0.0,3.0,2390.0,293.1881173594132,0.0,47.4517,1720.0,44866.0,460000
4.0,3.5,3510.0,6005.0,2.0,0.0,0.0,3.0,2750.0,760.0,0.0,47.5168,3090.0,5866.0,540000
3.0,1.75,1910.0,1165.0,2.0,0.0,0.0,3.0,1140.0,0.0,0.0,47.5638,1150.0,1552.0,230000
2.0,2.5,1320.0,1329.0,2.0,0.0,0.0,2.5,1560.0,140.0,0.0,47.6728,1490.0,5000.0,425000
5.0,3.0,2100.0,9752.0,1.0,0.0,0.0,3.0,1200.0,900.0,0.0,47.3341,1270.0,10200.0,298450
4.0,2.5,2400.0,4848.0,2.0,0.0,0.0,2.5,2400.0,0.0,0.0,47.3626,1980.0,5199.0,344000
3.0,2.5,1408.0,989.0,3.0,0.0,0.0,3.0,1408.0,0.0,0.0,47.6856,1408.0,7620.0,416286
4.0,2.5,2560.0,5102.0,2.0,0.0,0.0,3.0,2560.0,0.0,0.0,47.3404,2586.0,5059.0,379500
3.0,2.5,1260.0,1347.0,3.0,0.0,0.0,3.0,1260.0,0.0,0,47.5717,1260.0,1356.0,350000
2.0,1.75,1290.0,7620.0,2.0,0.0,0.0,3.0,1290.0,0.0,0.0,47.5171,1410.0,1963.0,258800
4.0,2.5,2730.0,9260.0,2.0,0.0,0.0,3.0,2730.0,0.0,0.0,47.7222,2730.0,7357.0,620000
3.0,2.5,1630.0,1368.0,2.0,0.0,0.0,2.0,1280.0,350.0,0.0,47.5489,1590.0,2306.0,295000
4.0,2.75,3530.0,6844.0,2.0,0.0,0.0,3.0,3530.0,0.0,0.0,47.5975,3530.0,10038.0,908990
4.0,2.5,2714.0,12558.0,2.0,0.0,0.0,3.0,2714.0,0.0,0.0,47.3522,2873.0,8269.0,485230
3.0,2.25,1630.0,2520.0,2.0,0.0,0.0,2.0,1630.0,0.0,0.0,47.5493,1630.0,3131.0,475000
5.0,2.25,5790.0,13726.0,2.0,0.0,3.0,3.0,4430.0,1360.0,0.0,47.5388,5790.0,13726.0,1240415
3.0,3.0,1910.0,1407.0,2.5,0.0,0.0,3.0,1850.0,380.0,0.0,47.5446,2290.0,1407.0,635000
3.0,2.5,1380.0,1590.0,2.0,0.0,0.0,3.0,1160.0,220.0,0.0,47.5444,1840.0,1590.0,350000
3.0,3.5,1320.0,1161.0,3.0,0.0,0.0,3.0,1320.0,0.0,0.0,47.7162,1320.0,1161.0,345000
2.0,2.0,1490.0,713.0,3.0,0.0,0.0,3.0,1490.0,0.0,0.0,47.6356,1490.0,1110.0,700000
3.0,2.25,1280.0,1520.0,2.0,0.0,0.0,3.0,1080.0,293.1881173594132,0.0,47.6651,1280.0,1681.0,490000
5.0,4.0,3870.0,5929.0,2.0,0.0,0.0,3.0,3870.0,0.0,0.0,47.6965,1840.0,5625.0,1299888
2.0,2.5,1280.0,1051.0,2.0,0.0,0.0,3.0,1080.0,200.0,0.0,47.6273,1580.0,1279.0,579000
3.0,1.5,1300.0,1435.0,2.0,0.0,0.0,3.0,1120.0,180.0,0.0,47.5717,1320.0,1652.0,552500
4.0,2.75,2170.0,5024.0,2.0,0.0,0.0,3.0,2170.0,0.0,0.0,47.495,2460.0,5024.0,467000
4.0,2.25,1763.0,3717.0,2.0,0.0,0.0,3.0,1763.0,0.0,0,47.4213,1763.0,3666.0,305000
2.0,1.5,1020.0,1525.0,2.0,0.0,0.0,2.0,1020.0,0.0,0.0,47.70399999999999,1020.0,3844.0,212000
4.0,2.5,1840.0,4593.0,2.0,0.0,0.0,2.0,1560.0,293.1881173594132,0.0,47.6866,1740.0,3600.0,429000
3.0,2.0,1820.0,1358.0,3.0,0.0,0.0,3.0,1820.0,0.0,0.0,47.5433,1710.0,1367.0,479950
3.0,3.5,2670.0,3000.0,2.0,0.0,0.0,3.0,1870.0,800.0,0.0,47.6813,1750.0,5000.0,825000
6.0,6.5,6260.0,10955.0,2.0,0.0,0.0,4.0,4840.0,1420.0,0.0,47.5947,2710.0,12550.0,1180000
3.0,2.25,1400.0,3814.0,2.0,0.0,0.0,2.0,1400.0,0.0,0.0,47.3584,1610.0,7620.0,250000
2.0,2.25,1160.0,2158.0,2.0,0.0,0.0,2.0,1160.0,0.0,0.0,47.7178,1150.0,2158.0,289000
3.0,2.5,1400.0,3368.0,2.0,0.0,0.0,2.0,1400.0,0.0,0.0,47.5134,1400.0,7620.0,265000
3.0,2.5,1232.0,1130.0,3.0,0.0,0.0,2.0,1232.0,0.0,0.0,47.7185,1232.0,7620.0,344000
4.0,2.75,2700.0,6000.0,2.0,0.0,0.0,3.0,2100.0,600.0,0.0,47.586000000000006,2050.0,5400.0,749000
4.0,2.5,2550.0,6382.0,2.0,0.0,0.0,2.0,1560.0,0.0,0.0,47.5202,2430.0,7620.0,492000
4.0,2.5,3260.0,6902.0,2.0,0.0,0.0,3.0,3260.0,0.0,0.0,47.4829,3130.0,6588.0,552500
2.0,2.5,1680.0,1240.0,2.0,0.0,0.0,3.0,1120.0,560.0,0.0,47.6372,2060.0,3630.0,653500
4.0,3.25,2630.0,2550.0,2.0,0.0,0.0,3.0,2030.0,600.0,0.0,47.6775,1810.0,2600.0,855000
3.0,1.5,1260.0,5758.0,2.0,0.0,0.0,2.0,1260.0,0.0,0,47.5524,3090.0,10142.0,333000
4.0,2.5,2550.0,7620.0,2.0,0.0,0.0,2.0,2550.0,0.0,0.0,47.4916,2340.0,4526.0,415000
4.0,2.25,3450.0,5000.0,2.0,0.0,0.0,3.0,3450.0,0.0,0.0,47.4925,1420.0,5000.0,445000
3.0,2.5,1550.0,3402.0,2.0,0.0,0.0,2.0,1550.0,0.0,0.0,47.3523,2095.0,3402.0,273500
4.0,2.5,4150.0,8436.0,2.0,0.0,0.0,3.0,4150.0,0.0,0.0,47.5802,4070.0,8438.0,969990
5.0,3.5,3900.0,4400.0,2.0,0.0,0.0,3.0,2650.0,1250.0,0.0,47.6607,1840.0,4400.0,1200000
3.0,2.25,1550.0,1444.0,3.0,0.0,0.0,3.0,1550.0,0.0,0.0,47.6767,1550.0,1444.0,430000
4.0,2.5,2130.0,4000.0,2.0,0.0,0.0,3.0,2130.0,0.0,0.0,47.5108,1830.0,7217.0,392000
4.0,2.5,2890.0,7798.0,2.0,0.0,0.0,3.0,2890.0,0.0,0,47.5456,3300.0,30950.0,795000
3.0,2.5,1220.0,1330.0,2.0,0.0,0.0,3.0,1010.0,210.0,0.0,47.6904,1360.0,3750.0,457000
4.0,2.5,2502.0,8306.0,2.0,0.0,0.0,2.5,2502.0,0.0,0.0,47.2953,2597.0,6983.0,453000
3.0,2.0,1340.0,1384.0,3.0,0.0,0.0,3.0,1340.0,0.0,0.0,47.6973,1110.0,1384.0,376000
4.0,2.5,2350.0,3800.0,2.0,0.0,0.0,3.0,1560.0,0.0,0.0,47.4783,2670.0,4180.0,469995
3.0,2.5,1810.0,3930.0,1.4907683290187075,0.0,0.0,3.0,1810.0,0.0,0.0,47.5717,1560.0,5100.0,540000
4.0,2.5,3310.0,6500.0,2.0,0.0,0.0,3.0,3310.0,0.0,0.0,47.515,2380.0,5000.0,555000
3.0,2.0,1620.0,5101.0,1.0,0.0,0.0,2.0,590.0,1030.0,0.0,47.5448,1700.0,7750.0,445000
2.0,2.0,1070.0,635.0,2.0,0.0,0.0,3.0,720.0,350.0,0.0,47.5212,1070.0,928.0,256950
4.0,2.5,2230.0,4952.0,2.0,0.0,0.0,3.0,2230.0,0.0,0.0,47.3363,2030.0,3721.0,297000
4.0,2.5,1970.0,4558.0,2.0,0.0,0.0,3.0,1970.0,0.0,0.0,47.3627,1980.0,5123.0,320000
5.0,4.5,4600.0,7810.0,2.0,0.0,0.0,3.0,3200.0,1400.0,0.0,47.5381,4480.0,6324.0,805000
4.0,2.75,3110.0,6050.0,1.4907683290187075,0.0,0.0,3.0,3110.0,0.0,0.0,47.705,1840.0,6054.0,799990
4.0,2.5,3490.0,3677.0,2.0,0.0,0.0,3.0,2850.0,640.0,0,47.773999999999994,3440.0,7620.0,680000
3.0,2.5,1600.0,1936.0,2.0,0.0,0.0,2.0,1600.0,0.0,0.0,47.5629,1600.0,1936.0,395000
3.0,2.5,1960.0,3060.0,2.0,0.0,0.0,3.0,1960.0,0.0,0.0,47.6764,1220.0,3060.0,732000
2.0,2.5,1000.0,1092.0,2.0,0.0,0.0,2.0,990.0,10.0,0.0,47.5419,1330.0,1466.0,163800
2.0,2.25,1000.0,1092.0,2.0,0.0,0.0,2.0,990.0,10.0,0.0,47.5419,1330.0,1466.0,220000
2.0,2.0,1500.0,1408.0,3.0,0.0,0.0,2.0,1500.0,0.0,0.0,47.7293,1500.0,1245.0,308625
3.0,2.5,2424.0,5931.0,2.0,0.0,0.0,3.0,2424.0,0.0,0.0,47.3515,2424.0,6036.0,375000
4.0,2.5,2303.0,3826.0,2.0,0.0,0.0,3.0,2303.0,0.0,0.0,47.3258,2516.0,4500.0,300000
3.0,2.5,1880.0,6008.0,2.0,0.0,0.0,2.0,1880.0,0.0,0.0,47.3366,2180.0,5185.0,284000
2.0,2.0,1210.0,740.0,2.0,0.0,0.0,3.0,780.0,430.0,0.0,47.6206,1480.0,1171.0,610000
4.0,3.25,1910.0,6765.0,2.0,0.0,0.0,3.0,3720.0,0.0,0.0,47.688,3100.0,6790.0,955000
4.0,2.75,3610.0,7620.0,2.0,0.0,0.0,3.0,3610.0,0.0,0.0,47.5717,2360.0,8580.0,982000
3.0,1.5,1360.0,885.0,3.0,0.0,0.0,3.0,1360.0,0.0,0.0,47.6961,1360.0,1167.0,359000
5.0,2.5,2590.0,7084.0,2.0,0.0,0.0,3.0,2590.0,0.0,0.0,47.7053,3010.0,4823.0,779380
5.0,3.25,4390.0,11250.0,2.0,0.0,0.0,3.0,4390.0,293.1881173594132,0.0,47.5785,2160.0,9249.0,1510000
3.0,3.0,2290.0,1407.0,2.5,0.0,0.0,3.0,1890.0,400.0,0.0,47.5446,2230.0,1407.0,635000
4.0,3.75,3880.0,9979.0,2.5,0.0,0.0,3.0,3880.0,0.0,0.0,47.5408,3130.0,6112.0,1060000
3.0,2.5,1350.0,874.0,3.0,0.0,0.0,3.0,1270.0,80.0,0.0,47.5717,1350.0,886.0,389500
5.0,2.5,2170.0,2752.0,2.0,0.0,0.0,3.0,2170.0,0.0,0.0,47.5165,1800.0,2752.0,359800
3.0,3.0,1296.0,1051.0,3.0,0.0,0.0,3.0,1296.0,0.0,0.0,47.7175,1520.0,1939.0,399950
3.0,3.25,1530.0,7620.0,2.0,0.0,0.0,3.0,1140.0,293.1881173594132,0.0,47.5555,1450.0,7620.0,320000
3.0,2.5,1489.0,3266.0,2.0,0.0,0.0,2.0,1489.0,0.0,0.0,47.3452,1537.0,7620.0,255900
4.0,2.5,2130.0,4467.0,2.0,0.0,0.0,3.0,2130.0,0.0,0.0,47.5108,1830.0,8160.0,380000
3.0,2.75,1430.0,1521.0,2.0,0.0,0.0,3.0,1130.0,300.0,0.0,47.6353,1930.0,2700.0,580000
5.0,3.75,2380.0,7268.0,1.0,0.0,0.0,2.5,1430.0,950.0,0.0,47.5717,2040.0,10810.0,545000
3.0,2.5,1420.0,814.0,2.0,0.0,0.0,3.0,1140.0,280.0,0.0,47.5429,1340.0,1382.0,451300
4.0,3.25,3450.0,6184.0,1.4907683290187075,0.0,0.0,3.0,3450.0,0.0,0.0,47.6072,3020.0,7620.0,852880
4.0,2.5,1914.0,3150.0,2.0,0.0,0.0,3.0,1914.0,0.0,0.0,47.5717,1714.0,3164.0,305000
2.0,1.5,988.0,1080.0,3.0,0.0,0.0,2.0,988.0,0.0,0.0,47.7123,1128.0,1080.0,295000
3.0,2.25,1584.0,2800.0,2.0,0.0,0.0,2.0,1584.0,0.0,0.0,47.3451,1584.0,2800.0,261000
4.0,2.5,2630.0,5710.0,2.0,0.0,0.0,3.0,2630.0,0.0,0.0,47.5342,2550.0,5500.0,560000
4.0,3.25,3520.0,5250.0,2.0,0.0,0.0,2.5,3520.0,0.0,0.0,47.6869,3220.0,5781.0,795000
4.0,2.5,2380.0,4913.0,1.4907683290187075,0.0,0.0,3.0,2380.0,0.0,0.0,47.3607,2580.0,5311.0,384950
3.0,1.75,1410.0,1197.0,3.0,0.0,0.0,3.0,1410.0,0.0,0.0,47.6558,1350.0,2512.0,500000
4.0,3.5,3220.0,5741.0,2.0,0.0,0.0,3.0,3220.0,293.1881173594132,0.0,47.5169,2960.0,6534.0,640000
4.0,3.25,3266.0,5969.0,2.0,0.0,0.0,3.0,3266.0,0.0,0.0,47.2975,3087.0,5169.0,418000
3.0,2.0,2550.0,4794.0,2.0,0.0,0.0,3.0,2550.0,0.0,0.0,47.6955,1630.0,5100.0,799000
4.0,3.5,3828.0,18900.0,2.5,0.0,0.0,3.0,3828.0,0.0,0.0,47.2851,2120.0,18900.0,552900
3.0,2.25,1670.0,1596.0,3.0,0.0,0.0,3.0,1670.0,0.0,0.0,47.5402,1640.0,1310.0,539950
4.0,2.5,3056.0,11385.0,2.0,0.0,0.0,3.0,1560.0,0.0,0.0,47.2905,2849.0,8607.0,524225
2.0,1.5,1000.0,1188.0,3.0,0.0,0.0,3.0,1000.0,0.0,0.0,47.6823,2300.0,3500.0,424950
3.0,3.25,1530.0,1786.0,2.0,0.0,0.0,3.0,1200.0,330.0,0.0,47.6783,1390.0,2900.0,560000
5.0,3.0,3490.0,6091.0,2.0,0.0,0.0,3.0,3490.0,0.0,0.0,47.7744,2870.0,5932.0,715000
5.0,2.5,2760.0,6000.0,2.0,0.0,0.0,3.0,2760.0,0.0,0.0,47.5289,1360.0,6000.0,300000
3.0,2.5,1440.0,2163.0,2.0,0.0,0.0,2.0,1440.0,0.0,0.0,47.553999999999995,1440.0,2207.0,405000
3.0,3.0,1370.0,1001.0,3.0,0.0,0.0,3.0,1370.0,0.0,0,47.7302,1399.0,1151.0,327000
6.0,2.25,3180.0,7620.0,2.0,0.0,0.0,3.0,3180.0,0.0,0.0,47.6236,3230.0,7602.0,859950
4.0,3.0,2720.0,7570.0,2.0,0.0,0.0,3.0,2720.0,0.0,0.0,47.7113,1770.0,5705.0,560000
3.0,2.5,1800.0,7620.0,1.4907683290187075,0.0,0.0,3.0,1800.0,0.0,0.0,47.5442,1580.0,2617.0,379900
3.0,2.5,3220.0,6409.0,2.0,0.0,0.0,3.0,3220.0,0.0,0.0,47.4815,3330.0,6231.0,625000
3.0,2.5,2370.0,5321.0,2.0,0.0,0.0,3.0,1560.0,0.0,0,47.37,2370.0,4357.0,398096
3.0,2.5,1410.0,1325.0,2.0,0.0,0.0,2.0,1560.0,293.1881173594132,0.0,47.5582,1270.0,7620.0,315000
4.0,3.5,3640.0,6049.0,2.0,0.0,0.0,3.0,3640.0,0.0,0.0,47.7049,3590.0,6104.0,939000
3.0,2.5,1920.0,3624.0,2.0,0.0,0.0,3.0,1920.0,0.0,0.0,47.6647,1930.0,3533.0,674000
4.0,2.5,2267.0,3577.0,2.0,0.0,0.0,2.0,1560.0,0.0,0.0,47.3384,2056.0,3577.0,306000
5.0,4.75,1910.0,17004.0,2.0,0.0,0.0,4.0,4260.0,1520.0,0.0,47.5802,3460.0,7620.0,2321000
2.0,1.0,1131.0,1304.0,3.0,0.0,0.0,2.0,1131.0,0.0,0.0,47.6912,1131.0,1992.0,394950
3.0,3.5,2940.0,6431.0,1.4907683290187075,0.0,0.0,3.0,2940.0,0.0,0.0,47.5818,2760.0,6695.0,914154
3.0,2.5,2180.0,4533.0,2.0,0.0,0.0,2.0,2180.0,0.0,0.0,47.754,2180.0,7347.0,496000
3.0,2.25,1400.0,1078.0,2.0,0.0,0.0,3.0,940.0,460.0,0.0,47.5701,1840.0,1230.0,430100
4.0,2.5,2680.0,5539.0,2.0,0.0,0.0,3.0,2680.0,0.0,0.0,47.5717,2680.0,5992.0,449990
4.0,2.5,2680.0,5539.0,2.0,0.0,0.0,3.0,2680.0,0.0,0.0,47.4759,2680.0,5992.0,502000
3.0,2.25,1300.0,3612.0,2.0,0.0,0.0,2.0,1300.0,0.0,0.0,47.5328,1390.0,2943.0,310000
4.0,2.25,2796.0,3520.0,2.5,0.0,0.0,3.0,2796.0,0.0,0.0,47.3427,2040.0,5195.0,349950
2.0,1.75,1460.0,1500.0,2.0,0.0,0.0,3.0,1000.0,460.0,0.0,47.6853,1440.0,4120.0,625000
3.0,3.5,4210.0,6481.0,2.0,0.0,3.0,3.0,3260.0,950.0,0.0,47.5765,3920.0,5331.0,1054712
4.0,2.75,2330.0,3920.0,2.0,0.0,0.0,3.0,2330.0,0.0,0.0,47.5525,2410.0,4063.0,680000
4.0,3.5,3930.0,5680.0,2.0,0.0,1.0,2.5,2820.0,1110.0,0.0,47.5528,3700.0,5816.0,828950
3.0,2.5,1910.0,4000.0,2.0,0.0,0.0,2.5,1608.0,0.0,0.0,47.2582,2009.0,4983.0,274950
2.0,2.25,1610.0,1968.0,2.0,0.0,0.0,2.0,1610.0,0.0,0.0,47.5184,1950.0,1968.0,293000
4.0,3.5,3200.0,3250.0,2.0,0.0,0.0,3.0,2670.0,530.0,0.0,47.5515,3400.0,3663.0,795000
4.0,2.5,1710.0,3500.0,2.0,0.0,0.0,2.0,1710.0,0.0,0.0,47.3448,1710.0,3500.0,282900
5.0,3.75,3050.0,8972.0,2.0,0.0,0.0,3.0,3050.0,293.1881173594132,0.0,47.5717,2750.0,8979.0,909950
4.0,3.5,3560.0,4951.0,2.0,0.0,0.0,3.0,3560.0,0.0,0.0,47.6178,3540.0,5500.0,922755
4.0,2.5,1910.0,8685.0,2.0,0.0,0.0,3.0,2650.0,0.0,0.0,47.343999999999994,2650.0,7932.0,424000
3.0,2.5,3490.0,12410.0,2.0,0.0,0.0,3.0,2590.0,900.0,0.0,47.5717,1740.0,14448.0,630000
4.0,3.25,4140.0,46173.0,2.0,0.0,0.0,3.0,4140.0,0.0,0.0,47.7647,2060.0,43103.0,810000
3.0,2.25,1670.0,4441.0,1.4907683290187075,0.0,0.0,2.0,1670.0,0.0,0.0,47.1948,1670.0,4622.0,256703
3.0,2.5,1720.0,3600.0,2.0,0.0,0.0,2.0,1720.0,0.0,0.0,47.6856,1720.0,3600.0,386380
2.0,2.0,1510.0,3961.0,1.0,0.0,0.0,3.0,1510.0,0.0,0.0,47.708999999999996,1510.0,3962.0,485000
3.0,2.25,1910.0,7620.0,2.0,0.0,0.0,2.0,1560.0,0.0,0.0,47.3665,1610.0,4040.0,275000
4.0,2.5,1812.0,5026.0,2.0,0.0,0.0,3.0,1812.0,0.0,0.0,47.4513,2440.0,6007.0,370000
2.0,2.25,1060.0,7620.0,2.0,0.0,0.0,3.0,940.0,120.0,0.0,47.6371,1300.0,1169.0,499950
3.0,2.5,1600.0,3073.0,3.0,0.0,0.0,3.0,1600.0,0.0,0.0,47.5934,1130.0,2921.0,502000
3.0,3.25,1530.0,1565.0,2.0,0.0,0.0,2.5,1280.0,250.0,0.0,47.6179,1840.0,1381.0,654000
4.0,2.25,2070.0,1230.0,3.0,0.0,0.0,3.0,1500.0,570.0,0.0,47.5775,1569.0,4802.0,575000
4.0,2.5,3630.0,7482.0,2.0,0.0,0.0,3.0,3630.0,0.0,0.0,47.4565,1600.0,15716.0,500000
3.0,2.25,2140.0,4126.0,2.0,0.0,0.0,3.0,1960.0,180.0,0.0,47.5368,2280.0,2615.0,554000
4.0,1.75,2010.0,12188.0,1.0,0.0,0.0,2.0,1150.0,860.0,0.0,47.5013,1720.0,8475.0,360000
4.0,2.75,2630.0,7620.0,2.0,0.0,0.0,3.0,2630.0,0.0,0.0,47.7748,1840.0,4599.0,619990
4.0,2.5,2233.0,6025.0,2.0,0.0,0.0,2.0,2233.0,0.0,0.0,47.2599,1544.0,6036.0,317500
4.0,2.75,2990.0,4521.0,2.0,0.0,0.0,2.0,1560.0,0.0,0.0,47.7401,2580.0,7539.0,564950
2.0,1.25,1240.0,2150.0,2.0,0.0,0.0,3.0,1240.0,0.0,0.0,47.6884,1340.0,5289.0,545000
3.0,2.5,2230.0,5050.0,2.0,0.0,0.0,2.0,2230.0,293.1881173594132,0.0,47.3359,2260.0,5050.0,333700
3.0,3.25,1910.0,2264.0,2.0,0.0,0.0,4.0,2280.0,1420.0,0.0,47.6653,3930.0,2567.0,1480000
4.0,3.0,2290.0,5105.0,2.0,0.0,0.0,3.0,2290.0,0.0,0.0,47.7727,2450.0,5105.0,530000
2.0,1.5,950.0,865.0,1.4907683290187075,0.0,0.0,3.0,950.0,0.0,0.0,47.6714,1290.0,1189.0,396000
2.0,1.75,1910.0,758.0,2.0,0.0,0.0,2.0,1120.0,293.1881173594132,0.0,47.5325,1150.0,758.0,305000
5.0,3.5,2420.0,4670.0,2.0,0.0,0.0,2.0,2420.0,0.0,0.0,47.5241,1430.0,4468.0,380000
4.0,2.5,1714.0,3250.0,2.0,0.0,0.0,2.5,1714.0,0.0,0.0,47.428999999999995,1714.0,7620.0,305000
4.0,2.5,2230.0,5650.0,2.0,0.0,0.0,2.5,2230.0,0.0,0.0,47.5073,1590.0,7241.0,440000
4.0,3.0,2530.0,10000.0,2.0,0.0,0.0,2.0,2530.0,0.0,0.0,47.431000000000004,1420.0,9898.0,459000
3.0,3.5,1550.0,1233.0,2.0,0.0,0.0,3.0,1160.0,390.0,0.0,47.6034,1490.0,1539.0,530000
4.0,2.75,3110.0,11225.0,2.0,0.0,0.0,3.0,3110.0,0.0,0.0,47.4865,2610.0,8535.0,600000
3.0,3.0,2100.0,7620.0,2.0,0.0,0.0,3.0,1660.0,440.0,0.0,47.5973,1900.0,2400.0,515000
3.0,2.5,2150.0,3721.0,2.0,0.0,0.0,3.0,2150.0,0.0,0.0,47.5717,2150.0,3721.0,275000
3.0,1.75,1630.0,1404.0,2.0,0.0,0.0,3.0,1020.0,610.0,0.0,47.6646,1420.0,1670.0,540000
3.0,2.5,2230.0,7620.0,2.0,0.0,0.0,2.0,2230.0,293.1881173594132,0.0,47.5439,2310.0,4818.0,445000
3.0,2.5,1320.0,955.0,3.0,0.0,0.0,2.5,1320.0,0.0,0.0,47.5202,1300.0,1003.0,285000
3.0,2.5,1590.0,1431.0,2.0,0.0,0.0,3.0,1060.0,530.0,0.0,47.5893,1620.0,7620.0,480000
5.0,3.25,2610.0,3642.0,2.0,0.0,0.0,3.0,2080.0,530.0,0.0,47.535,1750.0,3118.0,440000
3.0,2.5,1440.0,2500.0,2.0,0.0,0.0,2.0,1440.0,0.0,0.0,47.5123,1440.0,5000.0,287450
4.0,2.5,2630.0,6283.0,2.0,0.0,0.0,3.0,2630.0,0.0,0.0,47.5079,2630.0,7210.0,507950
3.0,3.5,3390.0,10078.0,2.0,0.0,0.0,3.0,3040.0,350.0,0.0,47.537,3290.0,7620.0,750000
3.0,1.5,1400.0,1022.0,3.0,0.0,0.0,3.0,1400.0,0.0,0.0,47.6989,1270.0,1205.0,425000
3.0,3.5,1900.0,2133.0,2.0,0.0,0.0,3.0,1520.0,380.0,0.0,47.5675,1530.0,3264.0,420000
3.0,2.5,1350.0,1250.0,3.0,0.0,0.0,3.0,1270.0,80.0,0.0,47.5717,1350.0,886.0,394950
4.0,3.25,3420.0,6752.0,2.0,0.0,2.0,3.0,3030.0,390.0,0.0,47.516999999999996,3010.0,5172.0,635000
3.0,2.5,2150.0,161607.0,2.0,0.0,0.0,2.5,1330.0,820.0,0.0,47.4178,2400.0,207781.0,513000
4.0,2.5,2110.0,5306.0,2.0,0.0,0.0,3.0,2110.0,0.0,0.0,47.356,2250.0,5306.0,380000
4.0,3.25,3810.0,8519.0,1.0,0.0,1.0,3.0,2680.0,1130.0,0.0,47.699,3240.0,10748.0,1130000
5.0,3.0,1910.0,4369.0,2.0,0.0,0.0,3.0,2090.0,780.0,0.0,47.7449,2640.0,4610.0,540000
2.0,2.25,1240.0,705.0,1.4907683290187075,0.0,0.0,2.0,1150.0,90.0,0.0,47.5321,1240.0,750.0,352499
4.0,3.5,3610.0,6345.0,2.0,0.0,0.0,3.0,2370.0,1240.0,0.0,47.4283,1840.0,29279.0,603000
4.0,2.5,2310.0,5100.0,2.0,0.0,0.0,3.0,2310.0,0.0,0.0,47.7039,1260.0,7620.0,685000
